Domain,Indicator,Item,Element,CountryCode,CountryName,Region,Scenario,Units,Year,Value
Macro Indicators,GDP per capita,Total,GDP at market prices,SLE,Sierra Leone,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2040,1.575
Macro Indicators,GDP per capita,Total,GDP at market prices,SLE,Sierra Leone,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2050,2.004
Macro Indicators,GDP per capita,Total,GDP at market prices,SLE,Sierra Leone,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2012,0.641
Macro Indicators,GDP per capita,Total,GDP at market prices,SLE,Sierra Leone,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2030,1.201
Macro Indicators,GDP per capita,Total,GDP at market prices,SLE,Sierra Leone,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2035,1.318
Macro Indicators,GDP per capita,Total,GDP at market prices,SLE,Sierra Leone,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2040,1.439
Macro Indicators,GDP per capita,Total,GDP at market prices,SLE,Sierra Leone,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2050,1.702
Macro Indicators,GDP per capita,Total,GDP at market prices,SWZ,Swaziland,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2012,4.03
Macro Indicators,GDP per capita,Total,GDP at market prices,SWZ,Swaziland,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2030,4.973
Macro Indicators,GDP per capita,Total,GDP at market prices,SWZ,Swaziland,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2035,5.768
Macro Indicators,GDP per capita,Total,GDP at market prices,SWZ,Swaziland,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2040,6.769
Macro Indicators,GDP per capita,Total,GDP at market prices,SWZ,Swaziland,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2050,9.18
Macro Indicators,GDP per capita,Total,GDP at market prices,SWZ,Swaziland,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2012,4.03
Macro Indicators,GDP per capita,Total,GDP at market prices,SWZ,Swaziland,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2030,4.335
Macro Indicators,GDP per capita,Total,GDP at market prices,SWZ,Swaziland,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2035,4.703
Macro Indicators,GDP per capita,Total,GDP at market prices,SWZ,Swaziland,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2040,5.139
Macro Indicators,GDP per capita,Total,GDP at market prices,SWZ,Swaziland,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2050,6.132
Macro Indicators,GDP per capita,Total,GDP at market prices,SWZ,Swaziland,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2012,4.03
Macro Indicators,GDP per capita,Total,GDP at market prices,SWZ,Swaziland,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2030,4.179
Macro Indicators,GDP per capita,Total,GDP at market prices,SWZ,Swaziland,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2035,4.464
Macro Indicators,GDP per capita,Total,GDP at market prices,SWZ,Swaziland,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2040,4.798
Macro Indicators,GDP per capita,Total,GDP at market prices,SWZ,Swaziland,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2050,5.529
Macro Indicators,GDP per capita,Total,GDP at market prices,TCD,Chad,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2012,0.888
Macro Indicators,GDP per capita,Total,GDP at market prices,TCD,Chad,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2030,1.507
Macro Indicators,GDP per capita,Total,GDP at market prices,TCD,Chad,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2035,1.905
Macro Indicators,GDP per capita,Total,GDP at market prices,TCD,Chad,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2040,2.437
Macro Indicators,GDP per capita,Total,GDP at market prices,TCD,Chad,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2050,3.89
Macro Indicators,GDP per capita,Total,GDP at market prices,TCD,Chad,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2012,0.888
Macro Indicators,GDP per capita,Total,GDP at market prices,TCD,Chad,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2030,1.227
Macro Indicators,GDP per capita,Total,GDP at market prices,TCD,Chad,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2035,1.385
Macro Indicators,GDP per capita,Total,GDP at market prices,TCD,Chad,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2040,1.578
Macro Indicators,GDP per capita,Total,GDP at market prices,TCD,Chad,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2050,2.052
Macro Indicators,GDP per capita,Total,GDP at market prices,TCD,Chad,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2012,0.888
Macro Indicators,GDP per capita,Total,GDP at market prices,TCD,Chad,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2030,1.216
Macro Indicators,GDP per capita,Total,GDP at market prices,TCD,Chad,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2035,1.354
Macro Indicators,GDP per capita,Total,GDP at market prices,TCD,Chad,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2040,1.518
Macro Indicators,GDP per capita,Total,GDP at market prices,TCD,Chad,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2050,1.903
Macro Indicators,GDP per capita,Total,GDP at market prices,TGO,Togo,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2012,0.577
Macro Indicators,GDP per capita,Total,GDP at market prices,TGO,Togo,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2030,1.192
Macro Indicators,GDP per capita,Total,GDP at market prices,TGO,Togo,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2035,1.517
Macro Indicators,GDP per capita,Total,GDP at market prices,TGO,Togo,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2040,1.96
Macro Indicators,GDP per capita,Total,GDP at market prices,TGO,Togo,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2050,3.25
Macro Indicators,GDP per capita,Total,GDP at market prices,TGO,Togo,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2012,0.577
Macro Indicators,GDP per capita,Total,GDP at market prices,TGO,Togo,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2030,1.009
Macro Indicators,GDP per capita,Total,GDP at market prices,TGO,Togo,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2035,1.117
Macro Indicators,GDP per capita,Total,GDP at market prices,TGO,Togo,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2040,1.245
Macro Indicators,GDP per capita,Total,GDP at market prices,TGO,Togo,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2050,1.566
Macro Indicators,GDP per capita,Total,GDP at market prices,TGO,Togo,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2012,0.577
Macro Indicators,GDP per capita,Total,GDP at market prices,TGO,Togo,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2030,0.988
Macro Indicators,GDP per capita,Total,GDP at market prices,TGO,Togo,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2035,1.064
Macro Indicators,GDP per capita,Total,GDP at market prices,TGO,Togo,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2040,1.148
Macro Indicators,GDP per capita,Total,GDP at market prices,TGO,Togo,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2050,1.342
Macro Indicators,GDP per capita,Total,GDP at market prices,TZA,United Republic of Tanzania,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2012,0.804
Macro Indicators,GDP per capita,Total,GDP at market prices,TZA,United Republic of Tanzania,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2030,1.789
Macro Indicators,GDP per capita,Total,GDP at market prices,TZA,United Republic of Tanzania,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2035,2.272
Macro Indicators,GDP per capita,Total,GDP at market prices,TZA,United Republic of Tanzania,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2040,2.864
Macro Indicators,GDP per capita,Total,GDP at market prices,TZA,United Republic of Tanzania,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2050,4.373
Macro Indicators,GDP per capita,Total,GDP at market prices,TZA,United Republic of Tanzania,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2012,0.804
Macro Indicators,GDP per capita,Total,GDP at market prices,TZA,United Republic of Tanzania,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2030,1.514
Macro Indicators,GDP per capita,Total,GDP at market prices,TZA,United Republic of Tanzania,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2035,1.72
Macro Indicators,GDP per capita,Total,GDP at market prices,TZA,United Republic of Tanzania,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2040,1.94
Macro Indicators,GDP per capita,Total,GDP at market prices,TZA,United Republic of Tanzania,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2050,2.452
Macro Indicators,GDP per capita,Total,GDP at market prices,TZA,United Republic of Tanzania,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2012,0.804
Macro Indicators,GDP per capita,Total,GDP at market prices,TZA,United Republic of Tanzania,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2030,1.464
Macro Indicators,GDP per capita,Total,GDP at market prices,TZA,United Republic of Tanzania,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2035,1.617
Macro Indicators,GDP per capita,Total,GDP at market prices,TZA,United Republic of Tanzania,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2040,1.769
Macro Indicators,GDP per capita,Total,GDP at market prices,TZA,United Republic of Tanzania,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2050,2.103
Macro Indicators,GDP per capita,Total,GDP at market prices,UGA,Uganda,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2012,0.694
Macro Indicators,GDP per capita,Total,GDP at market prices,UGA,Uganda,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2030,1.472
Macro Indicators,GDP per capita,Total,GDP at market prices,UGA,Uganda,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2035,1.862
Macro Indicators,GDP per capita,Total,GDP at market prices,UGA,Uganda,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2040,2.357
Macro Indicators,GDP per capita,Total,GDP at market prices,UGA,Uganda,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2050,3.698
Macro Indicators,GDP per capita,Total,GDP at market prices,UGA,Uganda,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2012,0.694
Macro Indicators,GDP per capita,Total,GDP at market prices,UGA,Uganda,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2030,1.213
Macro Indicators,GDP per capita,Total,GDP at market prices,UGA,Uganda,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2035,1.354
Macro Indicators,GDP per capita,Total,GDP at market prices,UGA,Uganda,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2040,1.514
Macro Indicators,GDP per capita,Total,GDP at market prices,UGA,Uganda,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2050,1.914
Macro Indicators,GDP per capita,Total,GDP at market prices,UGA,Uganda,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2012,0.694
Macro Indicators,GDP per capita,Total,GDP at market prices,UGA,Uganda,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2030,1.169
Macro Indicators,GDP per capita,Total,GDP at market prices,UGA,Uganda,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2035,1.268
Macro Indicators,GDP per capita,Total,GDP at market prices,UGA,Uganda,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2040,1.374
Macro Indicators,GDP per capita,Total,GDP at market prices,UGA,Uganda,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2050,1.632
Macro Indicators,GDP per capita,Total,GDP at market prices,XSSA,Rest of SSA,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2012,0.904
Macro Indicators,GDP per capita,Total,GDP at market prices,XSSA,Rest of SSA,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2030,1.916
Macro Indicators,GDP per capita,Total,GDP at market prices,XSSA,Rest of SSA,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2035,2.506
Macro Indicators,GDP per capita,Total,GDP at market prices,XSSA,Rest of SSA,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2040,3.278
Macro Indicators,GDP per capita,Total,GDP at market prices,XSSA,Rest of SSA,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2050,5.426
Macro Indicators,GDP per capita,Total,GDP at market prices,XSSA,Rest of SSA,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2012,0.904
Macro Indicators,GDP per capita,Total,GDP at market prices,XSSA,Rest of SSA,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2030,1.593
Macro Indicators,GDP per capita,Total,GDP at market prices,XSSA,Rest of SSA,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2035,1.816
Macro Indicators,GDP per capita,Total,GDP at market prices,XSSA,Rest of SSA,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2040,2.063
Macro Indicators,GDP per capita,Total,GDP at market prices,XSSA,Rest of SSA,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2050,2.64
Macro Indicators,GDP per capita,Total,GDP at market prices,XSSA,Rest of SSA,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2012,0.904
Macro Indicators,GDP per capita,Total,GDP at market prices,XSSA,Rest of SSA,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2030,1.536
Macro Indicators,GDP per capita,Total,GDP at market prices,XSSA,Rest of SSA,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2035,1.687
Macro Indicators,GDP per capita,Total,GDP at market prices,XSSA,Rest of SSA,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2040,1.833
Macro Indicators,GDP per capita,Total,GDP at market prices,XSSA,Rest of SSA,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2050,2.132
Macro Indicators,GDP per capita,Total,GDP at market prices,ZAF,South Africa,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2012,7.523
Macro Indicators,GDP per capita,Total,GDP at market prices,ZAF,South Africa,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2030,12.433
Macro Indicators,GDP per capita,Total,GDP at market prices,ZAF,South Africa,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2035,13.511
Macro Indicators,GDP per capita,Total,GDP at market prices,ZAF,South Africa,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2040,14.507
Macro Indicators,GDP per capita,Total,GDP at market prices,ZAF,South Africa,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2050,16.018
Macro Indicators,GDP per capita,Total,GDP at market prices,ZAF,South Africa,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2012,7.523
Macro Indicators,GDP per capita,Total,GDP at market prices,ZAF,South Africa,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2030,12.374
Macro Indicators,GDP per capita,Total,GDP at market prices,ZAF,South Africa,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2035,13.378
Macro Indicators,GDP per capita,Total,GDP at market prices,ZAF,South Africa,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2040,14.279
Macro Indicators,GDP per capita,Total,GDP at market prices,ZAF,South Africa,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2050,15.788
Macro Indicators,GDP per capita,Total,GDP at market prices,ZAF,South Africa,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2012,7.523
Macro Indicators,GDP per capita,Total,GDP at market prices,ZAF,South Africa,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2030,13.178
Macro Indicators,GDP per capita,Total,GDP at market prices,ZAF,South Africa,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2035,15.003
Macro Indicators,GDP per capita,Total,GDP at market prices,ZAF,South Africa,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2040,16.899
Macro Indicators,GDP per capita,Total,GDP at market prices,ZAF,South Africa,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2050,20.804
Macro Indicators,GDP per capita,Total,GDP at market prices,ZMB,Zambia,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2012,1.688
Macro Indicators,GDP per capita,Total,GDP at market prices,ZMB,Zambia,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2030,3.862
Macro Indicators,GDP per capita,Total,GDP at market prices,ZMB,Zambia,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2035,4.914
Macro Indicators,GDP per capita,Total,GDP at market prices,ZMB,Zambia,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2040,6.198
Macro Indicators,GDP per capita,Total,GDP at market prices,ZMB,Zambia,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2050,9.466
Macro Indicators,GDP per capita,Total,GDP at market prices,ZMB,Zambia,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2012,1.688
Macro Indicators,GDP per capita,Total,GDP at market prices,ZMB,Zambia,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2030,3.205
Macro Indicators,GDP per capita,Total,GDP at market prices,ZMB,Zambia,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2035,3.616
Macro Indicators,GDP per capita,Total,GDP at market prices,ZMB,Zambia,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2040,4.076
Macro Indicators,GDP per capita,Total,GDP at market prices,ZMB,Zambia,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2050,5.186
Macro Indicators,GDP per capita,Total,GDP at market prices,ZMB,Zambia,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2012,1.688
Macro Indicators,GDP per capita,Total,GDP at market prices,ZMB,Zambia,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2030,3.078
Macro Indicators,GDP per capita,Total,GDP at market prices,ZMB,Zambia,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2035,3.375
Macro Indicators,GDP per capita,Total,GDP at market prices,ZMB,Zambia,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2040,3.694
Macro Indicators,GDP per capita,Total,GDP at market prices,ZMB,Zambia,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2050,4.448
Macro Indicators,GDP per capita,Total,GDP at market prices,ZWE,Zimbabwe,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2012,0.836
Macro Indicators,GDP per capita,Total,GDP at market prices,ZWE,Zimbabwe,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2030,1.734
Macro Indicators,GDP per capita,Total,GDP at market prices,ZWE,Zimbabwe,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2035,2.383
Macro Indicators,GDP per capita,Total,GDP at market prices,ZWE,Zimbabwe,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2040,3.31
Macro Indicators,GDP per capita,Total,GDP at market prices,ZWE,Zimbabwe,Sub-Saharan Africa,Toward Sustainability,"1000 US$, 2012 prices",2050,6.099
Macro Indicators,GDP per capita,Total,GDP at market prices,ZWE,Zimbabwe,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2012,0.836
Macro Indicators,GDP per capita,Total,GDP at market prices,ZWE,Zimbabwe,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2030,1.453
Macro Indicators,GDP per capita,Total,GDP at market prices,ZWE,Zimbabwe,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2035,1.763
Macro Indicators,GDP per capita,Total,GDP at market prices,ZWE,Zimbabwe,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2040,2.183
Macro Indicators,GDP per capita,Total,GDP at market prices,ZWE,Zimbabwe,Sub-Saharan Africa,Business As Usual,"1000 US$, 2012 prices",2050,3.379
Macro Indicators,GDP per capita,Total,GDP at market prices,ZWE,Zimbabwe,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2012,0.836
Macro Indicators,GDP per capita,Total,GDP at market prices,ZWE,Zimbabwe,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2030,1.416
Macro Indicators,GDP per capita,Total,GDP at market prices,ZWE,Zimbabwe,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2035,1.678
Macro Indicators,GDP per capita,Total,GDP at market prices,ZWE,Zimbabwe,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2040,2.026
Macro Indicators,GDP per capita,Total,GDP at market prices,ZWE,Zimbabwe,Sub-Saharan Africa,Stratified Societies,"1000 US$, 2012 prices",2050,2.995
Macro Indicators,Population,Total,Total population,AGO,Angola,Sub-Saharan Africa,Toward Sustainability,million people,2012,22.686
Macro Indicators,Population,Total,Total population,AGO,Angola,Sub-Saharan Africa,Toward Sustainability,million people,2030,39.351
Macro Indicators,Population,Total,Total population,AGO,Angola,Sub-Saharan Africa,Toward Sustainability,million people,2035,45.23
Macro Indicators,Population,Total,Total population,AGO,Angola,Sub-Saharan Africa,Toward Sustainability,million people,2040,51.581
Macro Indicators,Population,Total,Total population,AGO,Angola,Sub-Saharan Africa,Toward Sustainability,million people,2050,65.473
Macro Indicators,Population,Total,Total population,AGO,Angola,Sub-Saharan Africa,Business As Usual,million people,2012,22.686
Macro Indicators,Population,Total,Total population,AGO,Angola,Sub-Saharan Africa,Business As Usual,million people,2030,39.351
Macro Indicators,Population,Total,Total population,AGO,Angola,Sub-Saharan Africa,Business As Usual,million people,2035,45.23
Macro Indicators,Population,Total,Total population,AGO,Angola,Sub-Saharan Africa,Business As Usual,million people,2040,51.581
Macro Indicators,Population,Total,Total population,AGO,Angola,Sub-Saharan Africa,Business As Usual,million people,2050,65.473
Macro Indicators,Population,Total,Total population,AGO,Angola,Sub-Saharan Africa,Stratified Societies,million people,2012,22.686
Macro Indicators,Population,Total,Total population,AGO,Angola,Sub-Saharan Africa,Stratified Societies,million people,2030,39.351
Macro Indicators,Population,Total,Total population,AGO,Angola,Sub-Saharan Africa,Stratified Societies,million people,2035,45.23
Macro Indicators,Population,Total,Total population,AGO,Angola,Sub-Saharan Africa,Stratified Societies,million people,2040,51.581
Macro Indicators,Population,Total,Total population,AGO,Angola,Sub-Saharan Africa,Stratified Societies,million people,2050,65.473
Macro Indicators,Population,Total,Total population,BEN,Benin,Sub-Saharan Africa,Toward Sustainability,million people,2012,10.05
Macro Indicators,Population,Total,Total population,BEN,Benin,Sub-Saharan Africa,Toward Sustainability,million people,2030,15.593
Macro Indicators,Population,Total,Total population,BEN,Benin,Sub-Saharan Africa,Toward Sustainability,million people,2035,17.306
Macro Indicators,Population,Total,Total population,BEN,Benin,Sub-Saharan Africa,Toward Sustainability,million people,2040,19.05
Macro Indicators,Population,Total,Total population,BEN,Benin,Sub-Saharan Africa,Toward Sustainability,million people,2050,22.549
Macro Indicators,Population,Total,Total population,BEN,Benin,Sub-Saharan Africa,Business As Usual,million people,2012,10.05
Macro Indicators,Population,Total,Total population,BEN,Benin,Sub-Saharan Africa,Business As Usual,million people,2030,15.593
Macro Indicators,Population,Total,Total population,BEN,Benin,Sub-Saharan Africa,Business As Usual,million people,2035,17.306
Macro Indicators,Population,Total,Total population,BEN,Benin,Sub-Saharan Africa,Business As Usual,million people,2040,19.05
Macro Indicators,Population,Total,Total population,BEN,Benin,Sub-Saharan Africa,Business As Usual,million people,2050,22.549
Macro Indicators,Population,Total,Total population,BEN,Benin,Sub-Saharan Africa,Stratified Societies,million people,2012,10.05
Macro Indicators,Population,Total,Total population,BEN,Benin,Sub-Saharan Africa,Stratified Societies,million people,2030,15.593
Macro Indicators,Population,Total,Total population,BEN,Benin,Sub-Saharan Africa,Stratified Societies,million people,2035,17.306
Macro Indicators,Population,Total,Total population,BEN,Benin,Sub-Saharan Africa,Stratified Societies,million people,2040,19.05
Macro Indicators,Population,Total,Total population,BEN,Benin,Sub-Saharan Africa,Stratified Societies,million people,2050,22.549
Macro Indicators,Population,Total,Total population,BFA,Burkina Faso,Sub-Saharan Africa,Toward Sustainability,million people,2012,16.591
Macro Indicators,Population,Total,Total population,BFA,Burkina Faso,Sub-Saharan Africa,Toward Sustainability,million people,2030,27.244
Macro Indicators,Population,Total,Total population,BFA,Burkina Faso,Sub-Saharan Africa,Toward Sustainability,million people,2035,30.859
Macro Indicators,Population,Total,Total population,BFA,Burkina Faso,Sub-Saharan Africa,Toward Sustainability,million people,2040,34.695
Macro Indicators,Population,Total,Total population,BFA,Burkina Faso,Sub-Saharan Africa,Toward Sustainability,million people,2050,42.789
Macro Indicators,Population,Total,Total population,BFA,Burkina Faso,Sub-Saharan Africa,Business As Usual,million people,2012,16.591
Macro Indicators,Population,Total,Total population,BFA,Burkina Faso,Sub-Saharan Africa,Business As Usual,million people,2030,27.244
Macro Indicators,Population,Total,Total population,BFA,Burkina Faso,Sub-Saharan Africa,Business As Usual,million people,2035,30.859
Macro Indicators,Population,Total,Total population,BFA,Burkina Faso,Sub-Saharan Africa,Business As Usual,million people,2040,34.695
Macro Indicators,Population,Total,Total population,BFA,Burkina Faso,Sub-Saharan Africa,Business As Usual,million people,2050,42.789
Macro Indicators,Population,Total,Total population,BFA,Burkina Faso,Sub-Saharan Africa,Stratified Societies,million people,2012,16.591
Macro Indicators,Population,Total,Total population,BFA,Burkina Faso,Sub-Saharan Africa,Stratified Societies,million people,2030,27.244
Macro Indicators,Population,Total,Total population,BFA,Burkina Faso,Sub-Saharan Africa,Stratified Societies,million people,2035,30.859
Macro Indicators,Population,Total,Total population,BFA,Burkina Faso,Sub-Saharan Africa,Stratified Societies,million people,2040,34.695
Macro Indicators,Population,Total,Total population,BFA,Burkina Faso,Sub-Saharan Africa,Stratified Societies,million people,2050,42.789
Macro Indicators,Population,Total,Total population,BWA,Botswana,Sub-Saharan Africa,Toward Sustainability,million people,2012,2.133
Macro Indicators,Population,Total,Total population,BWA,Botswana,Sub-Saharan Africa,Toward Sustainability,million people,2030,2.817
Macro Indicators,Population,Total,Total population,BWA,Botswana,Sub-Saharan Africa,Toward Sustainability,million people,2035,2.976
Macro Indicators,Population,Total,Total population,BWA,Botswana,Sub-Saharan Africa,Toward Sustainability,million people,2040,3.126
Macro Indicators,Population,Total,Total population,BWA,Botswana,Sub-Saharan Africa,Toward Sustainability,million people,2050,3.389
